"private,1
pelajaran,1
donggggg.,1
dibungkus,1
ayaanggg,2
parfum,5
mikirin,3
tanding,4
videonyaaa.,2
si,13
gjd,4
x.,1
sari,,1
bisa,101
kayaknya,33
nanti.,1
dipandang,1
nanyain?,1
udah,149
penat.,2
hemat,,1
instagramnya,1
trainee?,1
fisik,1
makalah,1
sans,23
dilaa.,1
pegang2in,1
tiga,1
temboknya,1
500rb,2
lakers,1
for,2
boongan.,1
cuekin,1
godain.,1
covid,2
senyawa?,1
badanku.,1
hrs,9
babi.,1
disituuu,1
aseekkkk.,1
nympe2,1
sendiriii.,1
bagus2.,1
manfaatin,1
perutku.,1
gaaaakk.,1
rumhmu,1
bilaangggg.,1
ilanggg.,1
cepetttt,1
aku?,3
keasikan,1
apa!?!?!?,1
bgst,6
nongkrong,3
wkwkkw.,2
ade2,1
kumpulin,1
3264,8
manaa,1
anggur,3
2781,1
dugeeemm,1
minumnya,2
surplus,1
until,1
sedih.,1
ayo2,1
yaaahhh,2
mahal,5
kanan,2
cedera,1
polantas,1
dia,122
kyai,1
pantesss,1
dmaananya?,1
bct,2
wkwkwkkwwk,1
mana.,1
menghitung,1
tuhh?,1
kota,1
-__-,13
gudang,1
seru.,2
barengan,1
graha,2
tentang,4
okaaayyy,6
service,1
knp?,1
mksdnya?,1
ujan,2
venesia,1
sehari,3
njrit.,1
asa,1
anytime,1
sekelilingnya.,1
duluuuu.,2
tefuck,1
ngebantu,3
yauda,1
jelasin,1
https://vt.tiktok.com/zsexkt4wf/,1
dbantu,1
situ,7
wakkw,1
dimarahin.,2
dihomoin,1
nyuruh,4
mau?,6
bercandanya,1
poin,2
gt,36
dimans,4
lupain,1
boros.,1
mksdnya,4
ngantukan,3
restart,1
keknya,26
balikkk.,1
kaya,34
ngebut2.,1
dibelii,1
yu,1
telkom,3
doang,61
heleh,1
cape2nya,1
tunggu,16
kontolll,2
defectt,1
tahun,8
bacood,1
uang,5
hitam,2
awkwkkwwk,1
jt,1
ngambil,4
berani,6
takut,13
sabeb,7
encrypt,2
dirujuk,1
kewknya,1
hdeh.,10
wakakaka.,2
red,1
pusingnyaaa,1
berangkat,7
kepencettt.,1
kemahalan.,1
profile,3
sombong,2
belanjaan,1
aslinya?,1
nyawa,1
lowbatt,1
perasaanku,1
https://maps.google.com/?q=-7.314990,110.497025,1
lewat,5
voice,6
pengeeennn,1
mackan,2
skrggg.,1
resto/bar,1
nice,3
dmanaaa,1
abuazis,1
xd,1
drmah,1
ngelatih,1
darimane,1
berbisnisss.,1
masak2,2
rewel,1
segoblog,1
kn@@@,1
nyamuk.,1
tapi?,3
mksdku,1
deal,3
makin2,1
smwnya,1
dll..,1
cemburuuu.,1
deadline,1
jaksel,3
silahkan.,1
kepake.,1
staycation,2
kesitu,2
kesukaan,1
selingkuh?,1
sendfiri,1
minum.,1
dikos,3
masakan,2
passss.,1
aktif,3
item2,1
sambel,1
udahhh,3
thankyouu,2
dibilang,2
gblk,1
p,5
fokuss.,1
yaa,26
cpk,1
ciyom.,1
i'm,1
gak,172
kwkekskskskskskss.,1
makasihh,1
pede2in,1
mandi.,4
warung,1
dating,1
jan,3
lv_7079061078805597441_20220331105748.mp4,1
gad,1
papamu,1
sapi,1
++,1
coba.,1
merasa,2
malesss,1
komunikasi.,1
paket,1
gpp2,1
norack2,1
beberapa,1
katain,1
gttt,1
simpenin.,1
series,1
kenapaa,2
sulap.,1
siniii.,3
trans,6
lari,,1
1166,1
stickerr.,1
muntah.,1
read,1
malessss,1
dulu,84
sore.,1
earphone,2
khotbah,2
isiin,2
alcoholismku,1
capekk,2
contact,2
kars,1
sabar,10
brilll.,1
lebh,1
om2,1
batagor,1
plan,2
sure,1
yyyy.,2
bayar,12
dibacolin,1
letsgo.,1
dibagi,1
cntikan.,1
39000,1
mlah,1
brili,8
nangisss,1
matamu,1
70,2
ngeselin,2
beraniii,1
bisaaa.,2
selowww.,1
kemungkinan,2
hadohh2,1
jemur,4
wa,1
herooo.,1
i'll,1
bau,18
okaaayyyyy.,1
keperluan,1
alcohol,2
disewain,1
pulang.,3
thing,1
katanyaaa.,1
maafff,1
jawab,16
ajadeh,1
5x.,2
ngantuk2,1
baptis?,1
uninstall,4
🔥🔥🔥🔥,1
hoodienya,1
ooh,20
iniiii,1
cuci,2
hiburan,2
maps,1
gimana.,1
yupp,3
croptee,1
auk,2
duitnya,1
vc,2
harusnya,21
wkekwwkwk,1
dilike-nya,1
prestasi,1
lowkey,1
temenan,2
2019.,1
lari,10
deh,,1
candi,1
sultan,1
okss,1
males.,4
kntl.,6
kapan???,1
janji,3
musuhannya,1
lihatin,1
pulaangggg.,1
gitu,,2
fun,8
besok?,2
kereeennn.,1
aqua,1
4,,1
alat2,1
baby?,2
puasa,3
90k????,1
pada,8
ikut?,2
pukul2an,1
masihan.,1
bebeinya,1
belomms,1
bem,1
cobaaa,2
semuaa.,1
judulnyaaa.,1
berhenti.,1
kalah.,2
seninm???,1
pantatnya.,1
y,,1
prank,2
minumku,1
berdarahnya,1
sumpah,14
coklat,1
seriusan?,3
oiyaaa,1
pecel,1
followersnya,2
awal????,1
nyetir.,1
oalajjhhj,1
item.,1
hdehh,1
gttt.,2
woiiii,1
dibolehin.,1
wakaka,18
sekali2,2
abis?,1
brewokan,1
panadol?,1
saran.,1
akakaka,2
pulangnya?,1
jg.,9
feli,3
https://www.linkedin.com/jobs/view/legal-intern-at-aspire-2850128220/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic&originalsubdomain=id,1
kerens,1
intinya,5
info2,1
yaaaa?,1
ga,350
lgsung,4
casenya,1
hi,1
ayang.,2
iyaaa,,2
ngechat,5
bin,1
matiin.,1
flight!!✈️,1
lumayan.,1
itu2,1
pandanaran,3
oiya?,1
cheeks,1
co2,1
100,1
badan.,1
chevilly,1
dimakan,1
jeleekkk.,2
ngomel2.,1
selling,1
luwuk,1
pengaruh,1
kfc,2
upload?,1
rich,1
275rb,1
rizqi,1
nyusahin,1
najisss.,1
extend.,1
telanjang,2
nginget2,1
tes,1
gua,1
pertamaa.,1
turub,1
gbsaaa.,1
ndeng,1
bilangg,1
mana??,2
jualaann.,1
diajakin,2
kandungku,1
formalitas.,1
sesuatu.,2
gratis,1
ditolak,1
master,1
iyuww,1
wwkwkw.,1
blg,32
gloves,4
omicron.,1
bukti,1
dari??,1
gpp,74
bajuuu,1
badmood,1
youtube,1
roti,1
1-0.,1
yaudajlah,1
aja,349
belanja,4
loss,3
bersuh2,1
5,17
psikater,1
anjirtttt,1
seleranya,1
wakakakakak.,1
naroh,1
fucked,1
airrr,1
makanha,1
deleted,17
hahahaha,1
dijalan,2
segameee.,1
makasih,15
bude,9
dii,1
yakin,1
suka.,3
kamarku,2
kannn.,1
niatnya,2
ngehate,1
lumayan,4
mbah.,1
otomatis,1
vidcallin,1
pasang,1
gini?!?!?!?,1
okeeh,1
mata,10
lebaran,1
cantik.,1
emang??,2
eenggak,1
jangaaann.,1
makin,11
kerjanya,2
pasrah,1
siganteng.,1
sebenernya,14
gataauu,2
keperluaann.,1
siswa,1
tampol,1
diskon,3
coil?,1
ratna,1
gaberani,1
buta,2
wkwkk,1
ngajak2in,1
kesanaa.,1
okdeh,1
terinspirasi,2
hardin,1
raya,2
pertama,8
gantenggg.,1
kekurangannya,1
belomm?,1
makaciii.,1
ya,,2
https://www.tiktok.com/@manlikeisaac/video/7054449822329310470,1
duittt,2
jam?,1
kardusyang,1
gojekmu,1
pegang2,2
hadiah,1
ssny,1
restrictions,1
https://twitter.com/dudespostingws/status/1478003075864481794,1
line,1
tmpt,14
lokasi,5
travelnya,1
pulanh?,1
ttg,3
packing,7
bikin,32
titip,1
ajaa.,3
sabarr,1
habis,30
sampeee.,3
njirrrr.,1
tolol2.,1
kamuuuu.,1
exit,1
dulu???,1
sendiri?,3
kenalanku,1
1.2jt,1
chat2,1
mau,299
mcdnya,1
kdg,1
pikiran?,1
ajeng,4
chill,5
segitu.,2
tf,1
wallpaper,1
50k,2
tadi??,1
met?,1
dianggep,1
nyalon,1
lagee.,1
tuh?,6
setressss.,1
traktir,2
jamaikan,1
ganteng.,7
reviewnya,1
dll.,2
jaket.,1
anjrit,6
nemu,6
closed,2
siap2in,1
cowo?,1
vgyyyy.,1
sensitif,1
gerak2,1
umumnya,1
gabilang,2
yaa.,1
putus,3
daddy.🥵🥵🥵,1
eneg,1
meluk,1
jekboynya,1
berkomitmen,2
4,11
pengeenn.,1
overthinking.,1
bebei.,2
kmana?,2
kelihatann.,1
google,4
anjirlah,1
ngajaknya,1
a,15
udahh,5
sakitt,2
love.,1
gimanaaa.,1
semangaattt,1
push,1
akaakakakkakakakka.,1
traveloka!,8
https://www.traveloka.com/hotel/indonesia/noormans-hotel-semarang-1000000481676?spec=05-01-2022.06-01-2022.1.1.hotel.1000000481676.noormans%20hotel%20semarang.2&contexts=%7b%22sourcehoteldetail%22%3a%22share_button%22%7d,1
ilang,10
ngegameee.,2
ngata2in,1
hm,4
hayo??,1
samping,1
kasi,1
cinta.,1
marah2,4
minumnya.,1
ramah.,1
bagusan,2
iyalah,3
nah,4
fokus,10
ngomongnya,2
toilettt.,1
perawatnyaaa.,1
apanih,1
dick,1
nawarin,1
tapikan,1
adade,1
ngilangin,3
wkekwkwwkwk,1
fwban.,1
5?,1
kostel,1
saat,1
mobilll.,1
dicariin,2
goyah.,1
formalitas,1
ngejurnal,1
nenek,1
tarif,1
vibes,4
40,1
kwkwkwkw,1
gobloug,1
jakarta,17
11-an,1
pcr,4
blom?,1
gak?,24
besk,1
ribet,2
berantem.,2
apalagi,4
berjam2,1
malaysia,1
kehambat,1
yeee.,1
mamam.,1
hilihhh.,1
bisaaaa.,2
bang7nnn.,1
metaverse,1
area,1
abiezt,1
nike,1
50,1
warungnya,2
nanti?,1
menang,2
okaayyy,1
dh,6
sertif,1
wkakakakak,1
link,2
bumble.,2
kienne,1
pelan2,3
glovesnya,1
ultahku,1
barang2,2
ngejar,2
17,1
superhero,1
menitan,1
janjian,1
lupaa,1
kenapasih,1
keluarga,2
yaudahlah,1
dirumaahh.,1
allahuakbarrr.,2
wifinya,1
momennya.,1
prolog,1
digofoodin,1
baik,,2
discord?,1
pls,1
masam,1
banyaaakk.,1
nonton,27
level,1
muka,6
gapunya,2
pertamanya,1
tangannya.,1
jawabannya,4
dong,43
nico,21
sahabat,2
ngeliatin,1
nambah2in,1
brg,1
harusnyaaa.,1
doanh.,1
deres,3
undangan,1
perum,1
laguku,1
1.5jtaa.,1
abu2nya,1
alcohol.,1
dikomunikasiin.,1
jelass,1
paginya,2
gatel,4
event.,1
isinya,,1
kepikirna,1
dianter,3
ngapa2in,3
bisnis,5
jadian,2
seperti,1
kebukaaa.,1
oo,2
kosonggg.,1
bentarrrr.,2
njirt,1
ddah,1
hbs.,1
mulutnya,1
daritadi,2
puseng.,1
nnt,10
skripsian,1
brili,,2
seruuuu.,1
skwkwkkw,1
percuma,1
kepo,12
pertimbangan,3
1???,1
wow,3
sparring.,1
discordnuq,1
vanilla.,1
tunjukin,2
dikamar.,1
ngwe,1
seneng.,2
dikasih.,1
800,1
banyak),1
iteeemm.,1
mood,3
kita,51
jastip,1
drivernya,1
bentar,34
terima,8
https://jobs.smartrecruiters.com/ajaib/743999794494274-legal-intern,1
bgtttt,1
keren.,7
isinya,4
sarung,1
gkpapa,1
bakal,8
proyekku,1
inviting,8
laen.,2
gblgggg.,1
2020-2021,1
pencetanya,1
aromia,8
kita.,3
nungguin,10
celananya,1
dihhh,1
terakhir?,1
cukup,3
kl,157
minuman,4
spaghetti,2
wkwkwkwwk.,1
nite,1
licin.,1
dg/versace,1
kepala?,1
waittt,1
mabokkkk.,1
cuti,1
kasih,23
apaan?,5
dramanya,1
okheeeyyyyy.,1
plastik,1
sbrrr,1
el,22
pulaaangggg.,1
pesan,1
alamat,2
jadi,79
sayang,27
dikursi,1
843,8
designernya,1
bajingan,1
ngangkat,1
emanggg.,1
bril?,2
order,3
blur,3
siapaaaa.,1
accept,1
apasihhhhh,1
diminum,1
dumbellnya?,1
obrolannya,1
bentaarr,1
gblokkk.,1
kwkwkwwkwk.,1
minumable,1
kaga,1
jetis.,1
bgtt.,14
joglo,1
argh,1
keribgetan.,1
bayanginnya,1
sekamarrrr.,1
ekslusif,1
wkwkwkwkwkwkwk.,1
wkwkwkwkkwk,1
selamanya.,1
6,20
belinya,,1
bisa2nya,1
ditemenin,2
ac,3
kekirim,1
pertanyaan,1
neraka,1
opsi,1
mamanya,1
dandan,1
tlol,2
baby.,3
gapenting,6
mammm.,1
kemana2,3
ribettt,1
notaris,1
sange,6
ayangg.,1
gitu2lah,1
selain,3
nunggu?,1
met.,1
seragam.,1
iseng.,2
bumblenya,1
tuhh,2
eyangku,4
twitter,4
belom?,6
1.30,2
dibantu.,1
gabisaaa,1
wkakakakakakakak.,1
masalahnya,4
have,8
otw?,1
boleeehh,4
tau2an,1
praktekin,2
beliii.,1
blg2,1
bobok,1
harian.,1
blocckk,1
bnyk,1
tinggal,15
udaaahhh.,1
sebelom,1
emosi,1
infonya,1
sekrang,1
template,1
jenis,1
chat,20
okaayy,2
everything.,1
sana?,1
swab,2
https://maps.google.com/?q=-7.321900,110.514336,1
2020,2
duluan?,1
adekmu,7
meme2,1
ngelihatnya,1
sabarrr,1
"gw,1
iyain.,1
nidurin,1
tukang,1
ak,146
basket.,1
089605929956,1
orangnya,6
bandara.,1
under,2
gryffindor,1
box.,2
inget.,2
gak!!!,1
6?,2
linkedin,1
tempatmu,2
gitu.,6
happy,2
super,1
gabut,11
nico.,1
anterin,2
spotify,1
4.,1
balesss.,1
followers,1
ditambahin,1
anjirrr.,2
duluan,11
jauh,12
steak,2
ekspresi,1
btullll.,1
kanbbaru,1
akhir-akhir,1
gbleh,2
pekalongan,2
iyaa,18
payah,1
senyum2,1
apalagi.,1
anjret.,2
salahmu,1
ilang.,2
daerah,1
anjirrrr,2
walaupun,3
bentuknya?,1
serangannya,1
ah,47
fkui,1
hahaha.,1
beda,12
asik,3
trust,1
jgaaaa.,1
hukum.,1
hah???,2
tol.,2
4?,1
mls,1
dkt,2
jurnal,2
hendratno,1
lhat2.,1
dolo,1
typo,1
ayaangg,1
maskerrr.,1
culture.,1
wksksksksksksksskskskskskskskskskks.,1
smart,2
ketua,1
diluar,4
saranku,1
wkwkekwk,1
sedih?,2
td,71
buku,5
mah.,1
benta,1
travel,2
cemburu,1
susss,1
1.5,1
tahun.,2
90,1
gaklahh,1
asbut,1
terlanjur,3
hafalin,1
rusuk,1
konsul,2
👋,1
ampe,4
gausahh,1
giniii,1
sebat,1
cpekkk.,1
yaudsss.,1
hedehh,1
adek2mu?,1
infooo.,1
mereka,13
1.,5
sesuatu,4
ngakak.,7
smwa.,2
bkln,2
dikerdusin,1
beres2,1
thirsty,1
bekas,4
jeleee,1
manee,1
telanjang.,1
ngebosenin.,1
brawl.,1
programnya,1
mtiii.,1
referensi,1
bude.,1
bnyyykk.,1
panjang,1
subuh.,1
kehabisan,1
skip,2
wkwkwkwkwkwkwkwkwkwkw.,1
dimulai,1
omdo,2
seminar,1
parah,8
30,4
keisi2,1
dicek,2
ooohh,1
ya?,47
masihh,1
nempel,2
ketwmu,1
one,1
2019,1
maksudya,1
skrg???,2
hujan,3
tuh.,3
kesepian,2
compile,1
shots,1
replikasi,1
istirahattt.,1
semingitttt,1
hah??,1
takuttt.,1
mksh,1
engga.,6
gazebo,1
biji,1
monginsidiii.,1
wakakak,3
apasih.,2
nyusullll.,1
bsa2nyeee.,1
jujur,3
masihnya,1
sodara,2
wib,1
dicatat,1
diam!!!!,1
gaaaa,1
fak,2
banyak2,2
wajar,3
pst,1
superindo,2
gaa???,1
decodenya,1
tidurnyaaa.,1
apaan,16
plg,6
pilihan.,1
bsa.,1
nyiksa,1
boboooo.,1
kontol22,1
kerjaan.,1
paling.,1
kepagian,2
anjritt,2
tt,1
masalah,6
gimana?,8
saya,9
management,1
iseng,5
kejadian,3
10k,1
i,8
sleep,1
uangnyaaa.,1
bilananti,1
jg,57
marah.,6
marahin,2
mwnya.,1
nyanyi?,1
ohh,1
hidupku,1
mtiii,1
masuknya,1
ajaaaa,1
film,3
ngatain,1
tnya,1
apa???,5
lingkaran,1
ngeplay,1
maafin.,1
baruuu,1
nelen,1
hilihhh,1
kelarrrr.,3
sianjing.,1
tinggalin,1
gaakkk,,1
kayaknya.,5
outline2,1
skrg.,3
sweaternya,1
8-an.,1
hot,1
bul2,3
semangat,7
vidcall.,2
kuliah,5
temenmu?,2
sibukk,1
wkwkwwkwkwk,1
didengerin,2
nanya2,1
toxicin,1
cewenya?,1
jerawat.,1
postingan,1
dparagon,1
jangaaann,3
kentang,3
kasur,2
digrebek,1
yup,3
alay,5
ditabrakin,1
angela,2
case",1
hahaha,1
gajadi,10
atas,5
febrilian,9
sendirigaaa.,1
tbtb,24
sebenernya,,1
cuaann,1
baru2,1
suck,1
abi,7
waittt.,3
matanya?,1
dikit,9
pondok,1
dibeliin,2
seharian,1
istirahattt,1
psbb,2
time.,1
fake,4
nitip,4
kenaaall.,1
tiktokannn.,1
panglila.,1
pakein,1
jelas,4
barnya,1
isi,3
januari?,1
wiiwww.,1
gendutan,1
1jttt.,1
dicari,2
pdhl,11
kpn2.,1
real,1
ppt.,1
ktemu,1
sabarr.,1
mengisi,1
iyeee.,2
enak?,1
stalking,1
uploadnya,1
zoomnyaaa.,1
zoom,17
kelihatan,3
kaloga,1
keluar????,1
alcoholism,1
ketinggalan,4
partner,1
sebel.,5
soetta,1
kuat,4
hdeh,10
pikir2,1
kelarrr.,5
pesen?,1
nongkrongnya,1
paste,1
nulis2,3
spion,3
ako,1
diupload,4
dteng,1
size.,1
sewa,2
anjeng,1
discreenshot,1
https://vt.tiktok.com/zsdj2qfwq/,1
8.,3
istirahaattt.,1
ride,1
senym2,1
‎sticker,717
poop.,1
smg,32
akuuu.,6
salatiganya?,1
aneh,10
laiya,2
maupun,1
dugem?,3
taran,1
teknologi,2
wkwkwkwkwkkwkwkwkkwkw.,1
salah?,1
internetmu,1
ngurah,2
dhlh.,10
jalannya,1
sayang2an,2
ngeringin,4
lup,1
senenggg.,2
heron,1
brgkt,1
hri,3
party,,1
singkatannya,1
coil.,2
layer,1
cowo2,1
gembel,3
kuenya,1
sering?,1
nangisnya,1
dhlhhh.,1
‎this,10
jatuhin,1
gnti.,1
info,1
jgnn.,1
location,2
dapet,11
sendiri,,2
bgstttt.,2
tiriku,2
?,8
bakery,1
lalu,2
ngakak,9
laahh.,1
lambung.,1
yoi,5
coffee,1
pengeluaran,1
gblkkk.,2
bobooo.,3
pacaran,5
kacamatanya,1
wkwkwkwkwk,9
hate,1
lindu,1
??,1
meskipun,2
menyesuaikan.,1
perayaan,1
kenaapaa??,1
ajar,2
lambungnya,1
belajarnya,1
timeee.,1
beauty,1
sabi,8
wkekwk.,1
tengah2,1
jam,143
kepooo,1
iri,2
pilih,6
sholat,1
tahun,,1
dulu,,1
aji?,1
yosh,1
tingkah,1
merah?,1
cantik,5
dibuang.,1
gmpnggg.,1
biar,57
kali,25
lihat,40
wkwkwkwkwkwkwkwkkwwkkwwkw,1
abu,1
dmn?,8
boleehh.,3
blonde,1
pantatmu,1
bebeee.,1
arghhh.,1
satunya,6
udhlah.,1
namanya,,1
nethink,1
direbut,2
minyak,1
utamanya,1
shopping,1
yaudahlahhh.,1
crash,1
yawkwkwkwkw.,1
pikiran,4
jawab2,1
kanapaa?,1
as,1
bangsatt,1
will,1
"apaan,1
budget,2
perbandingan,1
bgttt.,35
ntar,46
anjinkkk.,3
taroh,1
goreng,4
aneh2,4
hehhh,1
a.,1
awkkaw,1
turned,1
maap,6
9.30,1
renang,2
bayarin,5
nomorku,3
yaaahh,2
pergi?,2
worst,2
barang2nya,1
hitam2,1
maksudnya?,3
bisanyaaa,1
kabupaten,1
udhhh.,1
ska,2
sokan,1
jalan,9
tinggal???,1
gengmu,1
bntrr,6
wwkwk,2
wakakakak.,1
lucu,31
siang,,1
gobs,3
susah.,1
mobilnya,5
okayyy,2
gjls,1
gocar.,1
ditakut2in.,1
baikkk.,1
you.,2
jadinya,10
https://vt.tiktok.com/zsexo1tqu/,1
apanya?,6
proyeck,2
rizky,1
enggaaakk.,1
bayiiii.,1
pods,1
1,5,1
barang?,1
bts,1
gajadi.,2
mobil?,2
nanyaa.,2
corona,2
dikandung,1
tbtb.,2
indihomeee.,1
kelarrr,2
nongki,2
ruang,1
kpannn???,1
dipinned.,1
tanggalnya.,1
ajaseh.,1
rekam2,2
checkin,2
dipukul.,1
ramean,3
bg5.,1
obatttt.,1
kemaren,27
okaaaayyyy.,1
ayo,,8
terlantarrr.,1
anatomi,1
kangen?,1
tetep.,1
mumping,1
spesifikasi:,1
&,5
kangeeenn.,1
meet,1
0,3
setuju!,1
temen2,8
email,2
bul2nya,1
diagnosanya,1
tddd.,1
contohnya:,1
magangnya,3
keringnya,1
8jt.,1
tricks,1
account,2
perutku,2
secret",1
ngeriii,1
lemon,1
resmi,1
nyetir??,1
lucuuu.,6
seblom,1
70nya,1
nyontohinnya,1
"harusnya,1
icha,10
bima,2
magerrrr.,1
eskala,1
yudah,1
200,2
kebayang2.,1
keburu,4
naksirrr.,1
bau,,1
maaf,37
kirain,18
need,1
meledak,1
kedokteran,2
ngesot,1
this,20
baju2,2
gaakan,3
edit2.,1
hepatotoxic,1
okeng,1
jalaaannnn,1
desah2an,1
pacar,2
okkkk,1
ringsek,1
rambut,7
jual,7
4-5,1
wkskwkwk,1
selowwww.,1
not,4
ngeliat,1
gk,1
gameeee.,1
perbaiki,1
manuis.,1
beler,1
kmbuh,1
macam,2
jago2,1
lg?,5
teross,1
alasan,5
tapii,1
kesituuu.,1
commentnya,1
bahas2,1
parents,1
aman,5
besok???,1
pro,1
nelfon,3
mandi?,2
waktu.,1
mei,2
oalah,6
disiniii.,1
tatar,1
jidat,2
vcs,1
gaaa,8
masak.,1
akumilikmu,1
kerjanyaaaa.,1
sakiitt?,1
taksir,1
nyalonnnn.,1
nugas,3
nyediain,1
anaknya,3
startup,2
se,2
sih????,1
*masih,1
yaaaaa.,2
you,13
tertarik,1
ngeweee.,1
mula,1
total,2
12,5
belakangan,2
bawaannya,1
dila,37
masihhh.,1
diselingkuhin,1
okaaayy.,2
mumpung,4
kesini,1
kmnya,1
kerjaanku,1
https://www.traveloka.com/hotel/indonesia/radja-art-and-boutique-hotel-simpang-lima-3000020017776?spec=05-01-2022.06-01-2022.1.1.hotel.3000020017776.radja%20art%20and%20boutique%20hotel%20simpang%20lima.2&contexts=%7b%22sourcehoteldetail%22%3a%22share_button%22%7d,1
mam,1
tunggu2.,1
muntah2,1
harian,3
adanya.,1
gitu?,6
bbm,1
contoh,2
respon.,1
kontaknyaaa,1
sexy,1
keluarga.,1
menit?,1
jadinya?,3
anjeng.,3
sebisanya,1
bentarrr.,1
rencana,3
yg,208
wkekw.,1
bandung.,1
laaahhh,1
network,1
udaaahh,2
tokped,2
sieh.,1
sesimpel,1
inflasi,1
barista,1
tidur.,2
curhat.,1
setahun,1
anjnggss,1
fotoin,3
ultah,3
https://open.spotify.com/track/1skpmfsyapsetbrhaia18g?si=1778c7735b214e4a,1
kasih.,1
kmrn,14
brp,8
utbk,1
laaahh.,1
gitu2,3
🤣🤣🤣🤣🤣,1
hoodie.,1
malem2,3
uas?,1
si?,1
rabu/kamis.,1
denger.,1
ngeyel.,2
lantainya,1
gbs.,2
permohonan,1
rg8gew91ihdhbnqgdg8gymugd2l0acbvdghlcibtzw4/ienhdxnlihlvdsbzywlkigl0ihlvdxjzzwxmihroyxqgew91igrvbid0ihdhbnqgdg8sigj1dcbub3cgaxqgbwlnahqgymugzglmzmvyzw50ihjpz2h0ig5vdy4gssb3yw50ihrvighlyxigew91cib0ag91z2h0cybhym91dcb0agf0lgo=,1
ngebandingin,3
punyaa.,1
iyaaa.,27
105,1
gpp.,2
berartiii,1
filsafat,1
perawan,1
oiyaaaa.,1
seblak,1
belom,19
bungkus,2
baju,9
kaliii.,1
rambutt,1
hero,1
kita????,1
ujung.,1
gapaps,1
bju.,1
transfer,5
pikirian,1
sperma,2
jl.,2
boxing,10
parahnya.,1
city,1
memek,1
krim.,1
translate,1
sih?",1
maen.,1
sampai,3
ooohhh,1
komen,1
yaudahlah.,2
c2f5yw5nigfrdsbib2xlacbtaw50ysb0b2xvbmcga2ftdsbiyxdhig1pbnvtigdh,1
cio.,1
sepatunyaaa.,1
disuruhnya,1
sexy.,2
80%,1
+,3
pdes,1
secara,3
cerah2,1
bole,1
karaoke,1
thanosss.,1
lupa.,4
tiap,14
babyyy.,2
ngews,1
lv_0_20220330151324.mp4,1
samperin????,1
laptopan,1
notifnya,3
asumsinya,1
ingetin,3
kwkwkwkwkwkwkwkw,1
buruan,3
aturaannn.,1
dihapus?,1
nyicil,1
dimanss,2
classic,1
emg,12
dimarah2in,1
bb,1
aromia?,1
gajelas,10
kumpul2,1
mager.,1
januari,2
10/10,1
kebaikan,1
bisanya?,1
lihaattt.,2
mandiii,1
byelah,1
mati!?!,1
gigit,1
udhh,1
tidurr???,1
semarang,30
nyampur,1
dek,10
bule,1
bilanggg,1
mmps,2
bukanya,1
ceue,1
komite,1
kerja.,2
gimanss,1
sedih,11
dibawa,5
khawatirrr.,3
revisi,1
argamas,1
yauds.,1
teru.,1
kali.,1
barang,6
sabeb???,1
chatan,2
bingung.,2
makanku,1
jeggboy,1
nama,5
7.,1
bnter,1
gx,14
8,8
law,1
sebenernya.,2
gaakk,1
nggak,8
bobo,7
devil's,1
sotau,1
didiagnosis,1
lumayaaann.,1
pajero,1
wqwqwq,1
videoin,1
sukanya,2
okkk.,3
dipaha,1
jadiiii.,1
sekolah,1
kekny.,1
ajaaa,6
sabarrrr.,3
pesenan.,1
4.5?,1
kamanaa???,1
yaampun.,5
mobil,24
kontil,1
5x,1
gaboleeehh,1
sebatsss,1
bucin,4
cwo,2
wkwkwkwkwkwk.,5
timoho,1
pasangannya,1
radja,2
doang?,1
gausahhh.,1
rabu-kamis-jumat,1
ngerasanya,2
rasional,1
latihann,1
melon,1
basaahhh.,1
kuncirrrr.,1
tahunnya,1
utul,1
->,1
7,16
picturemu,1
dandan.,1
tangann,1
habis.,2
ituu,2
hpnya,1
ngingetnya,1
buatin,1
serem.,1
wkwk,189
jmpt,5
break,1
sakit,36
hari.,1
dimana????,1
wjkskskssk.,1
tauuu.,2
pengeeennn.,2
doaangggg.,1
sitasi,1
sampah,1
disini,6
apatuh?,1
nginep.,1
sayang2,1
idihhh,1
hah?,6
100k,4
bindeng,2
digamggu,1
nntiii,1
flesbek,1
puny,1
cape,5
pmyaaa.,1
dikit2,3
seleraku.,1
bokep,4
kantin,1
ngerokokkk.,1
adekku,12
pangrango,1
kontennyaaa.,1
syggg.,1
crop,1
abang,10
rai,2
mabuk,2
kembali.,1
tmptnya,1
homo.,4
offline?,1
hangusss.,1
ckckck,2
sabii2,1
centang,5
menurutku,6
takes,2
negara,7
tuh,60
anjirrrrr.,1
gantengan,1
pengen,,1
doang????,1
emang?,11
buset,1
lagian.,1
end-to-end,1
buset.,1
paslon,1
gakpapaa,2
besokkkk.,1
peduli,1
jamet.,1
dluuu.,1
baru?,1
april,1
nyambung,1
kebalik,1
jawabnya,2
maafinnn.,1
ngomong,7
soju,1
panik,1
ngerti.,2
kira,7
semuanya,2
pergi.,1
udaaahhhh.,1
aziz,1
play,1
sukaa.,1
bangett,1
app,2
lgsung?,1
dilaptop???,1
heyyoo,1
angkat,7
perawatan,1
anjeenggg,1
hidden,3
kemanss,1
dika,,1
pihak,1
perut,4
🖕🖕🖕🖕🖕,1
bapak2,1
laptop.,1
nihh,2
syap2,1
nyaman.,2
